"Date","CLS.TO","SOXL","NVDA","XOM"
2023-01-09,0.828804715810167,0.381578946515836,0.886297041511617,0.755820760017431
2023-01-10,0.85636486835178,0.277975812271104,0.62796837656753,0.625984032361337
2023-01-11,0.858274265605614,0.183530222480458,0.513890934402658,0.427458521301031
2023-01-12,0.637660619069582,0.607889787301447,0.78175692973249,0.223087184189849
2023-01-13,0.804692812501272,0.92929030275578,0.713529172861749,0.114468749214309
2023-01-16,0.503740529345727,NA,NA,NA
2023-01-17,0.622417367798244,0.903423919895928,0.834599865045301,0.116012088011067
2023-01-18,0.824459215049837,0.96320789956811,0.641423190518361,0.673035496220463
2023-01-19,0.714841811402228,0.954160655390244,0.783672688775125,0.275988794843901
2023-01-20,0.545805639911906,0.923054021821156,0.87820666800546,0.619434726496559
2023-01-23,0.606500511126586,0.712647235485003,0.874418482827324,0.39954642273596
2023-01-24,0.620029075807868,0.286607303440464,0.433116996841087,0.515192395389348
2023-01-25,0.727715403536867,0.196452162013734,0.445580306959958,0.71805233438366
2023-01-26,0.743470259666235,0.225896604260312,0.427610791170364,0.712528577713758
2023-01-27,0.648604020203871,0.827620843940131,0.439542068582633,0.339827703950614
2023-01-30,0.951560437439163,0.926452704606067,0.937243963722089,0.268738094069854
2023-01-31,0.916310801673194,0.798246319086281,0.373750490538929,0.257124549889846
2023-02-01,0.486892079980092,0.735056345306805,0.808350586387656,0.28901170394579
2023-02-02,0.637922840007533,0.114383801453863,0.446665255602033,0.54473535653031
2023-02-03,0.483415290731246,0.26801510962045,0.788556297171862,0.153146192730095
2023-02-06,0.795545404513219,0.450716173175081,0.520392202764534,0.088269771602746
2023-02-07,0.880055610523108,0.581606327075609,0.672014744699344,0.430508979117913
2023-02-08,0.488980753862295,0.704907089208073,0.482774673278528,0.157835521717848
2023-02-09,0.719045021227482,0.525618252614615,0.447574953286723,0.338318418030806
2023-02-10,0.523123065019711,0.576791615940212,0.874762185405188,0.44444028417526
2023-02-13,0.839817511661844,0.579869496097726,0.457379582043056,0.0705939423438318
2023-02-14,0.619748967878255,0.843782082354914,0.711122342895818,0.101892125118264
2023-02-15,0.599285266015527,0.318628749390015,0.546922244905453,0.0547747067585763
2023-02-16,0.796963761654614,0.868655992009829,0.806045946468221,0.109587309734815
2023-02-17,0.898145391819762,0.657893661907008,0.774687117013121,0.570584128250947
2023-02-21,0.771069737156381,0.486610668742636,0.798803584079457,0.0670848350005294
2023-02-22,0.639087540305048,0.265759217379235,0.419482947602078,0.0566367109922423
2023-02-23,0.599827774465746,0.87512907422265,0.978117553210727,0.066284304450257
2023-02-24,0.669409426246479,0.509256852580098,0.590752808763331,0.0318915763913922
2023-02-27,0.696091660122934,0.595900790266747,0.398093567836975,0.0646098486207356
2023-02-28,0.682866886276363,0.42354811296014,0.597812444405789,0.0887268867324647
2023-03-01,0.678150695441036,0.614986786754683,0.705636907256787,0.381587849921109
2023-03-02,0.517060662945822,0.852507033287343,0.644816468832642,0.278847700658627
2023-03-03,0.910116243574426,0.956998799211223,0.621641210607131,0.827905594334822
2023-03-06,0.620037811081097,0.951759195373331,0.624295493585177,0.650593946913899
