"Date","P_MA","P_Risk","f_technical","AdjClose"
2017-04-30,0.815843458469437,0.770661965134414,0.793252711801926,4.89065265655518
2017-05-31,0.846803975982108,0.772596809616792,0.80970039279945,6.19712924957275
2017-06-30,0.815305877502878,0.780477807122652,0.797891842312765,5.2143931388855
2017-07-31,0.82288091414852,0.497372906844345,0.660126910496433,5.96104192733765
2017-08-31,0.784072120026881,0.411229152314598,0.59765063617074,6.40122604370117
2017-09-30,0.83751299831279,0.530599770272864,0.684056384292827,7.37436676025391
2017-10-31,0.904854676379704,0.615245409472255,0.76005004292598,9.46652126312256
2017-11-30,0.938923412198885,0.519859741685451,0.729391576942168,9.32192802429199
2017-12-31,0.941075883983821,0.665706993544855,0.803391438764338,8.8228816986084
2018-01-31,0.939407501321711,0.634005278578888,0.7867063899503,11.135989189148
2018-02-28,0.937457066838305,0.548559514362378,0.743008290600341,10.8164644241333
2018-03-31,0.932787444688456,0.5312388317186,0.732013138203528,9.78552913665771
2018-04-30,0.782014090932361,0.552366085164982,0.667190088048671,7.80626821517944
2018-05-31,0.697011478032204,0.611380545580653,0.654196011806428,10.5789012908936
2018-06-30,0.567329937133795,0.492604933441279,0.529967435287537,9.06067562103271
2018-07-31,0.665413964791922,0.465763615269577,0.565588790030749,10.0875425338745
2018-08-31,0.596150873056868,0.398545491149383,0.497348182103125,10.7792081832886
2018-09-30,0.613909996581973,0.439365587871698,0.526637792226835,9.92008018493652
2018-10-31,0.37926732584767,0.679540183399127,0.529403754623399,6.46880149841309
2018-11-30,0.169445778406914,0.405232930993906,0.28733935470041,6.87736415863037
2018-12-31,0.0562105249065052,0.453279986821684,0.254745255864094,5.36085748672485
2019-01-31,0.0885927402365808,0.583125866192757,0.335859303214669,6.87250900268555
2019-02-28,0.157622416402582,0.480322613244257,0.31897251482342,8.18398666381836
2019-03-31,0.39480150486565,0.394565019254413,0.394683262060031,8.88137722015381
2019-04-30,0.725846631347636,0.58120630510011,0.653526468223873,12.164553642273
2019-05-31,0.698772458631599,0.637617253176533,0.668194855904066,6.85691452026367
2019-06-30,0.737728926261196,0.402822628526391,0.570275777393794,9.59256553649902
2019-07-31,0.648034000043112,0.296252239560791,0.472143119801951,11.1617336273193
2019-08-31,0.849729954401684,0.31654914484215,0.583139549621917,10.037787437439
2019-09-30,0.892677169756924,0.267597937376492,0.580137553566708,11.0269899368286
2019-10-31,0.896001195848484,0.325638734714719,0.610819965281602,12.8667593002319
2019-11-30,0.951355150359079,0.330661528331115,0.641008339345097,14.3703784942627
2019-12-31,0.985270100182372,0.574480804339714,0.779875452261043,17.8344802856445
2020-01-31,0.988378519654755,0.630995155237147,0.809686837445951,15.8255395889282
2020-02-29,0.975020837603047,0.530029623875059,0.752525230739053,13.3173341751099
2020-03-31,0.499586016034312,0.407495000387955,0.453540508211134,6.15455675125122
2020-04-30,0.105927899474479,0.231890294757975,0.168909097116227,8.52038097381592
2020-05-31,0.0294533952255288,0.240270688885837,0.134862042055683,10.0227174758911
2020-06-30,0.156160608250258,0.29509187339484,0.225626240822549,12.2404460906982
2020-07-31,0.521895294734557,0.261233690760772,0.391564492747665,14.738787651062
2020-08-31,0.873049908602665,0.223558741836503,0.548304325219584,17.379940032959
2020-09-30,0.947133688932624,0.712193863383132,0.829663776157878,16.47483253479
2020-10-31,0.956673920325992,0.456312995303925,0.706493457814959,16.1989326477051
2020-11-30,0.993957906227069,0.596910684844398,0.795434295535734,26.416072845459
2020-12-31,0.999831075689775,0.183181708662016,0.591506392175895,30.3534030914307
2021-01-31,0.999997115158838,0.240817717457433,0.620407416308136,32.6039848327637
2021-02-28,0.999999499317229,0.0564768217999175,0.528238160558574,37.7873382568359
2021-03-31,0.999999337353193,0.0453951965607254,0.522697266956959,37.2986068725586
2021-04-30,0.999997909111733,0.051335278053947,0.52566659358284,36.0354385375977
2021-05-31,0.99997929702484,0.0565838187913612,0.528281557908101,37.8713836669922
2021-06-30,0.999964519297075,0.175246339474628,0.587605429385851,43.4964218139648
2021-07-31,0.99996638127517,0.181835221141529,0.59090080120835,43.3499526977539
2021-08-31,0.999972180966844,0.092184193561846,0.546078187264345,45.4593391418457
2021-09-30,0.999207340400665,0.325494908242424,0.662351124321545,39.101863861084
2021-10-31,0.996573016265531,0.170480564208571,0.583526790237051,46.5335655212402
2021-11-30,0.999798509045806,0.265976215534643,0.632887362290224,63.15478515625
2021-12-31,0.999999547823093,0.00938845685751225,0.504694002340303,66.4165267944336
2022-01-31,0.999996953534271,0.0276329488573518,0.513814951195812,43.5460929870605
2022-02-28,0.991946776789914,0.00197122117431733,0.496958998982116,40.0588874816895
2022-03-31,0.00860407550161898,0.00387785564375185,0.00624096557268541,37.8805999755859
2022-04-30,1.98504665570659e-05,0.033565836879172,0.0167928436728645,21.7281036376953
2022-05-31,3.20838826997423e-07,0.0555716825495629,0.027786001694195,24.2878017425537
2022-06-30,9.68888624878128e-10,0.0901096450059881,0.0450548229874383,12.7984800338745
2022-07-31,3.27988272201154e-09,0.209614069666898,0.10480703647339,19.398473739624
2022-08-31,1.36857602265868e-09,0.125998023256969,0.0629990123127726,13.7344751358032
2022-09-30,4.36185972577745e-09,0.131105706282528,0.065552855322194,8.66719627380371
2022-10-31,2.92458075501106e-09,0.190677626418763,0.0953388146716717,8.75445365905762
2022-11-30,1.72219494293436e-07,0.383426587142492,0.191713379680993,13.5635137557983
2022-12-31,2.60304626482789e-05,0.296394436338927,0.148210233400787,9.49053478240967
2023-01-31,0.0018883025244115,0.422973189744922,0.212430746134667,14.3013610839844
2023-02-28,0.0209228786999543,0.164852440565617,0.0928876596327859,14.4294013977051
2023-03-31,0.657809676104524,0.243869519674716,0.45083959788962,18.0244426727295
2023-04-30,0.769646626753822,0.330635632736618,0.55014112974522,14.0368537902832
2023-05-31,0.974325122338756,0.410159347115675,0.692242234727215,20.8629283905029
2023-06-30,0.991980833250546,0.159699045672546,0.575839939461546,24.4929790496826
2023-07-31,0.999845068246578,0.169143862723439,0.584494465485008,28.0676536560059
2023-08-31,0.999857456643031,0.294285184336119,0.647071320489575,23.5724830627441
2023-09-30,0.99770406127957,0.26436868880336,0.631036375041465,18.6426124572754
2023-10-31,0.756610398176709,0.336663360643261,0.546636879409985,14.7448673248291
2023-11-30,0.512525103232539,0.494466955184529,0.503496029208534,22.572509765625
2023-12-31,0.916449345268311,0.365658996245813,0.641054170757062,31.0730762481689
2024-01-31,0.998683115755445,0.154198250895116,0.57644068332528,31.8371639251709
2024-02-29,0.999982119036465,0.147094272413328,0.573538195724897,42.4892272949219
2024-03-31,0.999998775960957,0.0629709860841429,0.53148488102255,46.1490097045898
2024-04-30,0.999998814500174,0.131624654302938,0.565811734401556,37.898567199707
2024-05-31,0.999998289638581,0.0521502975550261,0.526074293596804,48.2318305969238
2024-06-30,0.999998848983903,0.0419387194783941,0.520968784231149,54.9519271850586
2024-07-31,0.999999457785644,0.0645152087055987,0.532257333245621,44.1864967346191
2024-08-31,0.999953113990764,0.00551869681625864,0.502735905403511,38.612174987793
2024-09-30,0.911488580290546,0.0142469804376851,0.462867780364116,36.5118446350098
2024-10-31,0.0249196525612266,0.0627628990502243,0.0438412758057255,30.0051307678223
2024-11-30,0.000470458774652448,0.0566185516828277,0.0285445052287401,27.9808559417725
2024-12-31,2.94060500763174e-05,0.213792631786351,0.106911018918214,27.2329711914062
