"","P_MA","P_Risk","f_technical"
"2018-11-01",0.169445884659938,0.405232889231895,0.287339386945917
"2018-12-01",0.0562105565273152,0.453280170288559,0.254745363407937
"2019-01-01",0.0885927370280998,0.583125923211619,0.335859330119859
"2019-02-01",0.157622463887554,0.480323077524534,0.318972770706044
"2019-03-01",0.394801590314851,0.394564753996474,0.394683172155662
"2019-04-01",0.725846773678712,0.581206258793247,0.65352651623598
"2019-05-01",0.698772383354679,0.63761721464796,0.66819479900132
"2019-06-01",0.737728795558351,0.402822479830357,0.570275637694354
"2019-07-01",0.648033954726508,0.296252433480103,0.472143194103306
"2019-08-01",0.849729908736548,0.316549230074362,0.583139569405455
"2019-09-01",0.892677196405461,0.267597942470736,0.580137569438099
"2019-10-01",0.896001151415334,0.325638707316866,0.6108199293661
"2019-11-01",0.951355108063361,0.330661540596199,0.64100832432978
"2019-12-01",0.985270100759064,0.574481028933226,0.779875564846145
"2020-01-01",0.98837852832691,0.630994997018965,0.809686762672938
"2020-02-01",0.975020883089082,0.530029496371231,0.752525189730157
"2020-03-01",0.499586194848124,0.407494949831357,0.45354057233974
"2020-04-01",0.105927929581085,0.231890270267689,0.168909099924387
"2020-05-01",0.0294533895460228,0.240270581013677,0.13486198527985
"2020-06-01",0.156160540179057,0.295091940592027,0.225626240385542
"2020-07-01",0.521895126178574,0.261233698860392,0.391564412519483
"2020-08-01",0.873049868965416,0.223558739037046,0.548304304001231
"2020-09-01",0.947133647149723,0.712193807469303,0.829663727309513
"2020-10-01",0.956673902208631,0.456312528934161,0.706493215571396
"2020-11-01",0.993957905511147,0.596910647627054,0.795434276569101
"2020-12-01",0.999831075911248,0.183181721404235,0.591506398657741
"2021-01-01",0.999997115163997,0.240817689621707,0.620407402392852
"2021-02-01",0.999999499317369,0.056476765971794,0.528238132644581
"2021-03-01",0.999999337354246,0.0453951694867163,0.522697253420481
"2021-04-01",0.999997909114558,0.0513353151270923,0.525666612120825
"2021-05-01",0.999979297097233,0.0565838342159831,0.528281565656608
"2021-06-01",0.999964519500089,0.17524689422482,0.587605706862455
"2021-07-01",0.999966381360664,0.181836194721254,0.590901288040959
"2021-08-01",0.999972181002217,0.0921843458417922,0.546078263422004
"2021-09-01",0.999207337756971,0.325494257711002,0.662350797733987
"2021-10-01",0.99657301409418,0.170480349320509,0.583526681707344
"2021-11-01",0.999798508949747,0.265976229523947,0.632887369236847
"2021-12-01",0.999999547821799,0.00938845264258218,0.504694000232191
"2022-01-01",0.999996953523618,0.0276329615485209,0.51381495753607
"2022-02-01",0.991946746316648,0.00197122051996169,0.496958983418305
"2022-03-01",0.00860404838537731,0.00387785498665752,0.00624095168601741
"2022-04-01",1.98504444714898e-05,0.0335658314832924,0.0167928409638819
"2022-05-01",3.20838419030149e-07,0.0555716622601298,0.0277859915492744
"2022-06-01",9.68888239876458e-10,0.0901096680376793,0.0450548345032837
"2022-07-01",3.27987881208899e-09,0.209614125360781,0.10480706432033
"2022-08-01",1.36857460871896e-09,0.125998059700056,0.0629990305343154
"2022-09-01",4.36186111237557e-09,0.13110567007253,0.0655528372171954
"2022-10-01",2.92458052258627e-09,0.190677671991736,0.0953388374581584
"2022-11-01",1.72219590100876e-07,0.383426432475217,0.191713302347404
"2022-12-01",2.60304854035649e-05,0.29639442703806,0.148210228761732
"2023-01-01",0.00188830342312427,0.422973221770353,0.212430762596739
"2023-02-01",0.0209228933520531,0.164852430759549,0.0928876620558009
"2023-03-01",0.657809729771616,0.243869421141833,0.450839575456725
"2023-04-01",0.769646640843621,0.330635586283195,0.550141113563408
"2023-05-01",0.974325124326823,0.410159413384133,0.692242268855478
"2023-06-01",0.991980837043718,0.159699007348902,0.57583992219631
"2023-07-01",0.999845068492797,0.169143956124911,0.584494512308854
"2023-08-01",0.999857456824258,0.294285257943754,0.647071357384006
"2023-09-01",0.997704064010257,0.264368751761047,0.631036407885652
"2023-10-01",0.756610398176709,0.336663305375335,0.546636851776022
"2023-11-01",0.51252494438656,0.494466918942951,0.503495931664755
"2023-12-01",0.916449296586439,0.365658958179372,0.641054127382906
"2024-01-01",0.9986831143967,0.154198230626999,0.57644067251185
"2024-02-01",0.999982119019413,0.147094288180571,0.573538203599992
"2024-03-01",0.999998775960762,0.0629709678078251,0.531484871884294
"2024-04-01",0.999998814499609,0.131624669970615,0.565811742235112
"2024-05-01",0.999998289639668,0.0521503181699775,0.526074303904823
"2024-06-01",0.999998848983171,0.0419386900306622,0.520968769506917
"2024-07-01",0.999999457786161,0.0645151794212049,0.532257318603683
"2024-08-01",0.9999531139386,0.00551869730519097,0.502735905621895
"2024-09-01",0.911488490527494,0.0142469707704814,0.462867730648988
"2024-10-01",0.0249196255260609,0.0627628915297785,0.0438412585279197
"2024-11-01",0.000470458849394682,0.0566185583268324,0.0285445085881135
"2024-12-01",2.9406054750146e-05,0.213792583152586,0.106910994603668
